agent_id,cycle,messages_sent,messages_received,vision_x,vision_y,estimated_x,estimated_y,sent_x,sent_y,agent_with_vision,agent_who_broadcasted,agent_pos_x,agent_pos_y
4,400,1,8,,,-1.65,0.54,-1.52,0.62,False,True,-6.38,5.11
5,400,0,9,,,-1.65,0.54,,,False,False,-2.97,-4.89
6,400,1,8,,,-1.65,0.54,-1.56,0.59,False,True,-3.6,-0.21
7,400,1,8,,,-1.65,0.54,-1.61,0.56,False,True,-3.16,4.94
8,400,1,8,,,-1.65,0.54,-1.64,0.56,False,True,0.55,-5.96
9,400,1,8,,,-1.65,0.54,-1.67,0.53,False,True,-2.09,0.42
10,400,1,8,,,-1.65,0.54,-1.71,0.5,False,True,-2.81,1.79
11,400,0,9,,,-1.65,0.54,,,False,False,0.5,6.0
1,401,1,8,-1.19,0.78,-1.34,0.71,-1.19,0.75,True,True,-14.0,-0.0
2,401,1,8,,,-1.34,0.71,-1.21,0.75,False,True,-6.78,-5.13
3,401,1,8,,,-1.34,0.71,-1.23,0.76,False,True,-7.06,0.02
4,401,1,8,,,-1.34,0.71,-1.25,0.75,False,True,-6.66,5.24
5,401,0,9,,,-1.34,0.71,,,False,False,-2.91,-4.94
6,401,1,8,,,-1.34,0.71,-1.29,0.74,False,True,-3.95,-0.17
7,401,1,8,,,-1.34,0.71,-1.32,0.71,False,True,-3.2,5.08
8,401,1,8,,,-1.34,0.71,-1.33,0.69,False,True,0.31,-5.93
9,401,1,8,,,-1.34,0.71,-1.36,0.7,False,True,-1.79,0.63
10,401,1,8,,,-1.34,0.71,-1.38,0.69,False,True,-2.76,2.09
11,401,0,9,,,-1.34,0.71,,,False,False,0.51,6.0
1,402,1,8,-1.06,0.89,-1.15,0.81,-1.08,0.91,True,True,-13.99,0.0
2,402,1,8,,,-1.15,0.81,-1.08,0.85,False,True,-6.96,-5.15
3,402,1,8,,,-1.15,0.81,-1.1,0.85,False,True,-7.39,0.04
4,402,1,8,,,-1.15,0.81,-1.08,0.85,False,True,-6.97,5.21
5,402,0,9,,,-1.15,0.81,,,False,False,-3.08,-5.0
6,402,1,8,,,-1.15,0.81,-1.12,0.82,False,True,-4.3,-0.15
7,402,1,8,,,-1.15,0.81,-1.11,0.83,False,True,-3.44,5.19
8,402,1,8,,,-1.15,0.81,-1.15,0.8,False,True,0.01,-5.99
9,402,1,8,,,-1.15,0.81,-1.16,0.8,False,True,-1.51,0.83
10,402,1,8,,,-1.15,0.81,-1.17,0.8,False,True,-2.51,2.23
11,402,0,9,,,-1.15,0.81,,,False,False,0.41,6.01
1,403,1,8,-0.97,0.95,-1.03,0.87,-0.98,0.9,True,True,-14.0,0.02
2,403,1,8,,,-1.03,0.87,-0.97,0.92,False,True,-7.11,-5.18
3,403,1,8,,,-1.03,0.87,-0.98,0.89,False,True,-7.62,-0.01
4,403,1,8,,,-1.03,0.87,-1.01,0.87,False,True,-7.18,5.16
5,403,0,9,,,-1.03,0.87,,,False,False,-3.2,-4.98
6,403,1,8,,,-1.03,0.87,-1.01,0.89,False,True,-4.54,-0.19
7,403,1,8,,,-1.03,0.87,-1.01,0.88,False,True,-3.58,5.12
8,403,1,8,,,-1.03,0.87,-1.02,0.87,False,True,-0.13,-5.96
9,403,1,8,,,-1.03,0.87,-1.03,0.87,False,True,-1.29,1.02
10,403,1,8,,,-1.03,0.87,-1.04,0.87,False,True,-2.14,2.21
11,403,0,9,,,-1.03,0.87,,,False,False,0.36,6.01
1,404,1,8,-0.92,0.94,-0.95,0.91,-0.91,0.96,True,True,-13.99,0.02
2,404,1,8,-0.91,0.94,-0.95,0.91,-0.91,0.94,True,True,-7.06,-5.06
3,404,1,8,-0.91,0.94,-0.95,0.91,-0.92,0.93,True,True,-7.5,-0.02
4,404,1,8,-0.92,0.95,-0.95,0.91,-0.93,0.94,True,True,-7.09,5.09
5,404,0,9,,,-0.95,0.91,,,False,False,-3.07,-4.95
6,404,1,8,-0.92,0.93,-0.95,0.91,-0.95,0.94,True,True,-4.55,-0.08
7,404,1,8,-0.92,0.94,-0.95,0.91,-0.94,0.94,True,True,-3.45,5.04
8,404,1,8,-0.92,0.95,-0.95,0.91,-0.92,0.92,True,True,-0.07,-5.99
9,404,1,8,-0.91,0.93,-0.95,0.91,-0.95,0.91,True,True,-1.19,1.0
10,404,1,8,-0.92,0.94,-0.95,0.91,-0.96,0.91,True,True,-1.79,2.15
11,404,0,9,,,-0.95,0.91,,,False,False,0.51,6.04
1,405,1,8,-0.89,0.93,-0.91,0.94,-0.85,0.99,True,True,-14.0,0.03
2,405,1,8,,,-0.91,0.94,-0.89,0.97,False,True,-6.78,-4.95
3,405,1,8,,,-0.91,0.94,-0.88,0.95,False,True,-7.19,-0.03
4,405,1,8,,,-0.91,0.94,-0.88,0.96,False,True,-6.88,4.95
5,405,0,9,,,-0.91,0.94,,,False,False,-2.85,-5.01
6,405,1,8,,,-0.91,0.94,-0.9,0.94,False,True,-4.26,-0.04
7,405,1,8,,,-0.91,0.94,-0.89,0.96,False,True,-3.21,5.02
8,405,1,8,,,-0.91,0.94,-0.86,0.94,False,True,0.17,-6.01
9,405,1,8,,,-0.91,0.94,-0.91,0.94,False,True,-1.16,0.96
10,405,1,8,,,-0.91,0.94,-0.91,0.94,False,True,-1.55,2.25
11,405,0,9,,,-0.91,0.94,,,False,False,0.81,6.02
1,406,1,8,-0.86,0.91,-0.87,0.96,-0.87,0.97,True,True,-13.99,0.02
2,406,1,8,,,-0.87,0.96,-0.87,0.98,False,True,-6.49,-4.99
3,406,1,8,,,-0.87,0.96,-0.88,0.98,False,True,-6.9,-0.02
4,406,1,8,,,-0.87,0.96,-0.86,0.96,False,True,-6.59,4.87
5,406,0,9,,,-0.87,0.96,,,False,False,-2.55,-5.01
6,406,1,8,,,-0.87,0.96,-0.86,0.97,False,True,-3.89,0.04
7,406,1,8,,,-0.87,0.96,-0.87,0.96,False,True,-2.9,4.97
8,406,1,8,,,-0.87,0.96,-0.9,0.95,False,True,0.53,-6.0
9,406,1,8,,,-0.87,0.96,-0.87,0.96,False,True,-1.11,0.96
10,406,1,8,,,-0.87,0.96,-0.88,0.96,False,True,-1.32,2.33
11,406,0,9,,,-0.87,0.96,,,False,False,1.04,5.99
1,407,1,8,-0.82,0.94,-0.86,0.97,-0.86,0.96,True,True,-13.99,-0.02
2,407,1,8,,,-0.86,0.97,-0.86,0.97,False,True,-6.18,-4.95
3,407,1,8,,,-0.86,0.97,-0.85,0.97,False,True,-6.54,0.03
4,407,1,8,,,-0.86,0.97,-0.86,0.97,False,True,-6.3,4.84
5,407,0,9,,,-0.86,0.97,,,False,False,-2.33,-4.94
6,407,1,8,,,-0.86,0.97,-0.85,0.97,False,True,-3.56,0.02
7,407,1,8,,,-0.86,0.97,-0.86,0.97,False,True,-2.58,4.93
8,407,1,8,,,-0.86,0.97,-0.87,0.97,False,True,0.85,-6.03
9,407,1,8,,,-0.86,0.97,-0.86,0.97,False,True,-1.05,0.98
10,407,1,8,,,-0.86,0.97,-0.86,0.96,False,True,-1.15,2.56
11,407,0,9,,,-0.86,0.97,,,False,False,1.36,5.98
1,408,1,7,-1.08,0.71,-0.84,0.97,-1.06,0.71,True,True,-13.99,0.02
2,408,1,8,,,-0.84,0.97,-0.99,0.75,False,True,-5.91,-5.01
3,408,1,8,,,-0.84,0.97,-0.96,0.79,False,True,-6.23,0.03
4,408,1,7,,,-0.84,0.97,-0.95,0.78,False,True,-6.01,4.89
5,408,0,8,,,-0.84,0.97,,,False,False,-2.14,-4.97
6,408,1,7,,,-0.84,0.97,-0.79,0.94,False,True,-3.2,0.02
7,408,1,7,,,-0.84,0.97,-0.85,0.98,False,True,-2.31,4.91
8,408,1,7,,,-0.84,0.97,-0.85,0.97,False,True,1.22,-6.04
9,408,1,7,,,-0.84,0.97,-0.84,0.98,False,True,-0.76,1.09
10,408,1,7,,,-0.84,0.97,-0.84,0.98,False,True,-0.89,2.63
11,408,0,8,,,-0.84,0.97,,,False,False,1.58,5.96
1,409,1,8,-1.33,0.5,-1.15,0.63,-1.3,0.52,True,True,-13.99,0.02
2,409,1,8,,,-1.14,0.63,-1.28,0.5,False,True,-5.89,-5.02
3,409,1,8,,,-1.14,0.63,-1.27,0.54,False,True,-5.94,-0.04
4,409,1,8,,,-1.14,0.63,-1.24,0.54,False,True,-5.88,4.97
5,409,0,9,,,-1.14,0.63,,,False,False,-2.1,-4.97
6,409,1,8,,,-1.14,0.63,-1.2,0.58,False,True,-2.96,-0.01
7,409,1,8,,,-1.14,0.63,-1.18,0.61,False,True,-2.13,4.89
8,409,1,8,,,-1.14,0.63,-1.15,0.62,False,True,1.49,-6.02
9,409,1,8,,,-1.14,0.63,-1.12,0.65,False,True,-0.73,1.13
10,409,1,8,,,-1.14,0.63,-1.09,0.67,False,True,-0.71,2.51
11,409,0,9,,,-1.14,0.63,,,False,False,1.63,5.96
1,410,1,8,-1.51,0.37,-1.38,0.42,-1.47,0.32,True,True,-13.99,0.01
2,410,1,8,,,-1.38,0.42,-1.47,0.34,False,True,-6.11,-5.04
3,410,1,8,,,-1.38,0.42,-1.45,0.36,False,True,-5.94,-0.02
4,410,1,8,,,-1.38,0.42,-1.47,0.36,False,True,-6.02,5.06
5,410,0,9,,,-1.38,0.42,,,False,False,-2.13,-4.99
6,410,1,8,,,-1.38,0.42,-1.41,0.4,False,True,-2.82,-0.14
7,410,1,8,,,-1.38,0.42,-1.4,0.41,False,True,-2.24,4.93
8,410,1,8,,,-1.38,0.42,-1.39,0.43,False,True,1.51,-5.94
9,410,1,8,,,-1.38,0.42,-1.36,0.44,False,True,-0.63,1.05
10,410,1,8,,,-1.38,0.42,-1.35,0.45,False,True,-0.65,2.48
11,410,0,9,,,-1.38,0.42,,,False,False,1.6,5.95
1,411,1,8,-1.57,0.27,-1.53,0.3,-1.6,0.29,True,True,-14.0,0.02
2,411,1,8,,,-1.53,0.3,-1.56,0.25,False,True,-6.36,-5.1
3,411,1,8,,,-1.53,0.3,-1.56,0.26,False,True,-6.23,-0.02
4,411,1,8,,,-1.53,0.3,-1.55,0.27,False,True,-6.36,5.12
5,411,0,9,,,-1.53,0.3,,,False,False,-2.35,-5.11
6,411,1,8,,,-1.53,0.3,-1.54,0.28,False,True,-2.93,-0.22
7,411,1,8,,,-1.53,0.3,-1.53,0.29,False,True,-2.55,4.96
8,411,1,8,,,-1.53,0.3,-1.52,0.31,False,True,1.33,-5.98
9,411,1,8,,,-1.53,0.3,-1.52,0.31,False,True,-0.4,1.24
10,411,1,8,,,-1.53,0.3,-1.49,0.32,False,True,-0.85,2.46
11,411,0,9,,,-1.53,0.3,,,False,False,1.39,5.87
1,412,1,7,-1.57,0.33,-1.58,0.28,-1.56,0.27,True,True,-13.99,-0.01
2,412,1,7,,,-1.58,0.28,-1.56,0.31,False,True,-6.58,-5.11
3,412,1,7,-1.56,0.33,-1.58,0.28,-1.57,0.3,True,True,-6.62,0.01
4,412,1,7,-1.56,0.31,-1.58,0.28,-1.55,0.3,True,True,-6.73,5.08
5,412,0,8,,,-1.58,0.28,,,False,False,-2.71,-5.1
6,412,1,7,-1.55,0.31,-1.58,0.28,-1.58,0.29,True,True,-2.96,-0.18
7,412,1,8,-1.57,0.32,-1.58,0.28,-1.58,0.28,True,True,-2.86,4.99
8,412,1,8,-1.57,0.3,-1.58,0.28,-1.54,0.27,True,True,0.99,-5.99
9,412,1,7,,,-1.58,0.28,-1.58,0.27,False,True,-0.41,1.31
10,412,1,7,-1.55,0.32,-1.58,0.28,-1.59,0.26,True,True,-1.21,2.46
11,412,0,8,,,-1.58,0.28,,,False,False,1.05,5.91
1,413,1,6,-1.53,0.41,-1.54,0.35,-1.55,0.41,True,True,-13.99,0.02
2,413,1,6,,,-1.54,0.34,-1.56,0.38,False,True,-6.91,-5.16
3,413,1,6,,,-1.54,0.35,-1.52,0.34,False,True,-6.93,0.02
4,413,1,5,,,-1.54,0.35,-1.53,0.36,False,True,-7.03,5.07
5,413,0,6,,,-1.54,0.35,,,False,False,-2.94,-5.1
6,413,1,5,,,-1.54,0.35,-1.54,0.35,False,True,-2.74,-0.03
7,413,1,5,,,-1.54,0.35,-1.55,0.34,False,True,-3.18,5.01
